<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20121008,180120,159.16000,100
GAZP,0,20121008,180120,159.16000,100
GAZP,0,20121008,180120,159.16000,200
GAZP,0,20121008,180120,159.16000,8000
GAZP,0,20121008,180120,159.16000,400
GAZP,0,20121008,180120,159.09000,100
GAZP,0,20121008,180120,159.10000,100
GAZP,0,20121008,180120,159.14000,800
GAZP,0,20121008,180120,159.12000,200
GAZP,0,20121008,180120,159.12000,100
GAZP,0,20121008,180120,159.14000,200
GAZP,0,20121008,180120,159.16000,960
GAZP,0,20121008,180120,159.16000,1540
GAZP,0,20121008,180120,159.15000,720
GAZP,0,20121008,180120,159.10000,300
GAZP,0,20121008,180120,159.16000,380
GAZP,0,20121008,180120,159.12000,1200
GAZP,0,20121008,180120,159.12000,800
GAZP,0,20121008,180120,159.12000,340
GAZP,0,20121008,180120,159.12000,1200
GAZP,0,20121008,180121,159.12000,20
GAZP,0,20121008,180125,159.09000,50
GAZP,0,20121008,180128,159.11000,10
GAZP,0,20121008,180128,159.12000,10
GAZP,0,20121008,180128,159.12000,150
GAZP,0,20121008,180129,159.12000,10
GAZP,0,20121008,180133,159.12000,3270
GAZP,0,20121008,180133,159.12000,4030
GAZP,0,20121008,180133,159.13000,2000
GAZP,0,20121008,180133,159.14000,7500
GAZP,0,20121008,180133,159.15000,100
GAZP,0,20121008,180135,159.09000,230
GAZP,0,20121008,180135,159.09000,70
GAZP,0,20121008,180135,159.09000,280
GAZP,0,20121008,180135,159.08000,20
GAZP,0,20121008,180137,159.12000,300
GAZP,0,20121008,180137,159.09000,280
GAZP,0,20121008,180137,159.09000,20
GAZP,0,20121008,180139,159.09000,30
GAZP,0,20121008,180139,159.08000,260
GAZP,0,20121008,180139,159.08000,510
GAZP,0,20121008,180141,159.09000,30
GAZP,0,20121008,180141,159.09000,270
GAZP,0,20121008,180141,159.10000,10
GAZP,0,20121008,180142,159.14000,30
GAZP,0,20121008,180142,159.14000,30
GAZP,0,20121008,180142,159.15000,60
GAZP,0,20121008,180143,159.13000,110
GAZP,0,20121008,180143,159.13000,390
GAZP,0,20121008,180143,159.13000,50
GAZP,0,20121008,180144,159.16000,160
GAZP,0,20121008,180144,159.16000,10
GAZP,0,20121008,180144,159.16000,10
GAZP,0,20121008,180144,159.16000,1000
GAZP,0,20121008,180144,159.16000,820
GAZP,0,20121008,180144,159.16000,180
GAZP,0,20121008,180144,159.16000,180
GAZP,0,20121008,180145,159.16000,820
GAZP,0,20121008,180145,159.16000,680
GAZP,0,20121008,180145,159.16000,1500
GAZP,0,20121008,180145,159.16000,360
GAZP,0,20121008,180146,159.16000,680
GAZP,0,20121008,180146,159.16000,50
GAZP,0,20121008,180146,159.16000,90
GAZP,0,20121008,180146,159.16000,140
GAZP,0,20121008,180146,159.16000,430
GAZP,0,20121008,180146,159.16000,60
GAZP,0,20121008,180146,159.16000,230
GAZP,0,20121008,180146,159.16000,550
GAZP,0,20121008,180146,159.14000,1530
GAZP,0,20121008,180146,159.14000,1500
GAZP,0,20121008,180146,159.14000,820
GAZP,0,20121008,180146,159.14000,680
GAZP,0,20121008,180146,159.14000,1500
GAZP,0,20121008,180146,159.13000,280
GAZP,0,20121008,180146,159.12000,400
GAZP,0,20121008,180146,159.12000,280
GAZP,0,20121008,180146,159.11000,10
GAZP,0,20121008,180147,159.17000,100
GAZP,0,20121008,180147,159.17000,10
GAZP,0,20121008,180148,159.17000,260
GAZP,0,20121008,180148,159.15000,10
GAZP,0,20121008,180148,159.15000,20
GAZP,0,20121008,180149,159.16000,10
GAZP,0,20121008,180149,159.16000,40
GAZP,0,20121008,180149,159.17000,50
GAZP,0,20121008,180149,159.17000,460
GAZP,0,20121008,180149,159.17000,20
GAZP,0,20121008,180149,159.17000,50
GAZP,0,20121008,180149,159.17000,50
GAZP,0,20121008,180149,159.17000,100
GAZP,0,20121008,180149,159.17000,50
GAZP,0,20121008,180149,159.17000,350
GAZP,0,20121008,180149,159.17000,70
GAZP,0,20121008,180150,159.17000,130
GAZP,0,20121008,180151,159.17000,300
GAZP,0,20121008,180151,159.17000,360
GAZP,0,20121008,180152,159.13000,10
GAZP,0,20121008,180154,159.13000,30
GAZP,0,20121008,180154,159.15000,100
GAZP,0,20121008,180154,159.17000,5150
GAZP,0,20121008,180154,159.17000,50
GAZP,0,20121008,180154,159.17000,1890
GAZP,0,20121008,180155,159.17000,2100
GAZP,0,20121008,180156,159.15000,5650
GAZP,0,20121008,180156,159.15000,260
GAZP,0,20121008,180156,159.15000,3420
GAZP,0,20121008,180156,159.15000,60
GAZP,0,20121008,180156,159.15000,40
GAZP,0,20121008,180156,159.15000,3470
GAZP,0,20121008,180156,159.15000,30
GAZP,0,20121008,180157,159.15000,2070
GAZP,0,20121008,180157,159.16000,1930
GAZP,0,20121008,180157,159.16000,7870
GAZP,0,20121008,180157,159.16000,30
GAZP,0,20121008,180157,159.17000,500
GAZP,0,20121008,180157,159.17000,9800
GAZP,0,20121008,180157,159.17000,6390
GAZP,0,20121008,180158,159.17000,3000
GAZP,0,20121008,180158,159.17000,2000
GAZP,0,20121008,180158,159.17000,2000
GAZP,0,20121008,180158,159.17000,130
GAZP,0,20121008,180158,159.17000,1500
GAZP,0,20121008,180158,159.17000,690
GAZP,0,20121008,180158,159.17000,10
GAZP,0,20121008,180158,159.18000,1300
GAZP,0,20121008,180159,159.18000,130
GAZP,0,20121008,180159,159.18000,100
GAZP,0,20121008,180159,159.18000,470
GAZP,0,20121008,180159,159.18000,70
GAZP,0,20121008,180159,159.18000,2460
GAZP,0,20121008,180200,159.18000,4000
GAZP,0,20121008,180200,159.15000,30
GAZP,0,20121008,180200,159.14000,10
GAZP,0,20121008,180200,159.14000,310
GAZP,0,20121008,180204,159.17000,550
GAZP,0,20121008,180204,159.18000,3190
GAZP,0,20121008,180204,159.18000,350
GAZP,0,20121008,180204,159.18000,200
GAZP,0,20121008,180204,159.18000,30
GAZP,0,20121008,180204,159.19000,3160
GAZP,0,20121008,180204,159.19000,3840
GAZP,0,20121008,180204,159.19000,2550
GAZP,0,20121008,180204,159.19000,2000
GAZP,0,20121008,180204,159.19000,2000
GAZP,0,20121008,180205,159.19000,530
GAZP,0,20121008,180205,159.19000,400
GAZP,0,20121008,180205,159.19000,200
GAZP,0,20121008,180205,159.19000,870
GAZP,0,20121008,180205,159.19000,4000
GAZP,0,20121008,180205,159.19000,2000
GAZP,0,20121008,180205,159.15000,10
GAZP,0,20121008,180206,159.15000,40
GAZP,0,20121008,180207,159.19000,500
GAZP,0,20121008,180209,159.18000,50
GAZP,0,20121008,180210,159.18000,260
GAZP,0,20121008,180212,159.19000,8400
GAZP,0,20121008,180212,159.19000,4230
GAZP,0,20121008,180212,159.19000,200
GAZP,0,20121008,180212,159.19000,20
GAZP,0,20121008,180212,159.19000,50
GAZP,0,20121008,180212,159.19000,1500
GAZP,0,20121008,180212,159.20000,10
GAZP,0,20121008,180212,159.20000,50
GAZP,0,20121008,180212,159.20000,1200
GAZP,0,20121008,180212,159.20000,1200
GAZP,0,20121008,180212,159.20000,1000
GAZP,0,20121008,180212,159.20000,220
GAZP,0,20121008,180212,159.20000,10
GAZP,0,20121008,180212,159.20000,110
GAZP,0,20121008,180212,159.20000,90
GAZP,0,20121008,180212,159.20000,3910
GAZP,0,20121008,180212,159.20000,5090
GAZP,0,20121008,180212,159.20000,1300
GAZP,0,20121008,180212,159.20000,900
GAZP,0,20121008,180212,159.20000,1100
GAZP,0,20121008,180213,159.20000,4000
GAZP,0,20121008,180213,159.20000,100
GAZP,0,20121008,180213,159.18000,150
GAZP,0,20121008,180215,159.18000,10
GAZP,0,20121008,180217,159.18000,30
GAZP,0,20121008,180221,159.18000,10
GAZP,0,20121008,180221,159.18000,110
GAZP,0,20121008,180221,159.18000,20
GAZP,0,20121008,180221,159.18000,160
GAZP,0,20121008,180224,159.18000,80
GAZP,0,20121008,180224,159.18000,30
GAZP,0,20121008,180225,159.19000,10
GAZP,0,20121008,180225,159.19000,100
GAZP,0,20121008,180225,159.20000,800
GAZP,0,20121008,180225,159.20000,7490
GAZP,0,20121008,180225,159.20000,9800
GAZP,0,20121008,180225,159.20000,6390
GAZP,0,20121008,180225,159.20000,3000
GAZP,0,20121008,180225,159.20000,2000
GAZP,0,20121008,180226,159.20000,4000
GAZP,0,20121008,180226,159.20000,8000
GAZP,0,20121008,180226,159.20000,1250
GAZP,0,20121008,180227,159.18000,90
GAZP,0,20121008,180227,159.20000,12020
GAZP,0,20121008,180227,159.20000,500
GAZP,0,20121008,180228,159.19000,10
GAZP,0,20121008,180228,159.20000,990
GAZP,0,20121008,180230,159.15000,200
GAZP,0,20121008,180231,159.20000,5750
GAZP,0,20121008,180231,159.20000,1230
GAZP,0,20121008,180233,159.20000,100
GAZP,0,20121008,180234,159.18000,10
GAZP,0,20121008,180235,159.18000,40
GAZP,0,20121008,180236,159.20000,400
GAZP,0,20121008,180239,159.19000,150
GAZP,0,20121008,180240,159.19000,180
GAZP,0,20121008,180241,159.19000,1000
GAZP,0,20121008,180242,159.19000,1000
GAZP,0,20121008,180243,159.19000,30
GAZP,0,20121008,180243,159.19000,30
GAZP,0,20121008,180246,159.19000,40
GAZP,0,20121008,180251,159.19000,1500
GAZP,0,20121008,180251,159.19000,1070
GAZP,0,20121008,180251,159.19000,50
GAZP,0,20121008,180251,159.19000,20
GAZP,0,20121008,180251,159.19000,360
GAZP,0,20121008,180251,159.19000,1500
GAZP,0,20121008,180251,159.19000,2670
GAZP,0,20121008,180251,159.19000,340
GAZP,0,20121008,180251,159.19000,5130
GAZP,0,20121008,180251,159.20000,7990
GAZP,0,20121008,180251,159.20000,3000
GAZP,0,20121008,180251,159.20000,5470
GAZP,0,20121008,180251,159.20000,20620
GAZP,0,20121008,180251,159.20000,10000
GAZP,0,20121008,180251,159.20000,30
GAZP,0,20121008,180251,159.20000,30
GAZP,0,20121008,180251,159.20000,990
GAZP,0,20121008,180251,159.20000,10
GAZP,0,20121008,180251,159.20000,1000
GAZP,0,20121008,180251,159.20000,30
GAZP,0,20121008,180251,159.21000,100
GAZP,0,20121008,180251,159.21000,100
GAZP,0,20121008,180251,159.21000,10
GAZP,0,20121008,180251,159.21000,210
GAZP,0,20121008,180251,159.22000,100
GAZP,0,20121008,180251,159.22000,10
GAZP,0,20121008,180251,159.22000,30
GAZP,0,20121008,180251,159.23000,10
GAZP,0,20121008,180251,159.24000,10
GAZP,0,20121008,180251,159.24000,50
GAZP,0,20121008,180251,159.24000,200
GAZP,0,20121008,180251,159.24000,1110
GAZP,0,20121008,180251,159.24000,30
GAZP,0,20121008,180251,159.24000,100
GAZP,0,20121008,180251,159.24000,10
GAZP,0,20121008,180251,159.24000,280
GAZP,0,20121008,180251,159.25000,100
GAZP,0,20121008,180251,159.25000,5000
GAZP,0,20121008,180251,159.25000,10
GAZP,0,20121008,180251,159.25000,250
GAZP,0,20121008,180251,159.25000,10000
GAZP,0,20121008,180251,159.25000,280
GAZP,0,20121008,180251,159.25000,130
GAZP,0,20121008,180251,159.26000,10
GAZP,0,20121008,180251,159.27000,10
GAZP,0,20121008,180251,159.26000,1680
GAZP,0,20121008,180251,159.27000,490
GAZP,0,20121008,180251,159.27000,300
GAZP,0,20121008,180251,159.27000,550
GAZP,0,20121008,180251,159.27000,50
GAZP,0,20121008,180251,159.27000,610
GAZP,0,20121008,180252,159.27000,1390
GAZP,0,20121008,180252,159.29000,500
GAZP,0,20121008,180252,159.29000,1000
GAZP,0,20121008,180252,159.29000,110
GAZP,0,20121008,180252,159.29000,500
GAZP,0,20121008,180252,159.29000,390
GAZP,0,20121008,180252,159.29000,50
GAZP,0,20121008,180252,159.29000,50
GAZP,0,20121008,180252,159.29000,280
GAZP,0,20121008,180252,159.30000,300
GAZP,0,20121008,180252,159.30000,10
GAZP,0,20121008,180252,159.30000,920
GAZP,0,20121008,180252,159.30000,380
GAZP,0,20121008,180252,159.30000,290
GAZP,0,20121008,180252,159.30000,330
GAZP,0,20121008,180252,159.30000,200
GAZP,0,20121008,180252,159.30000,400
GAZP,0,20121008,180252,159.30000,1630
GAZP,0,20121008,180252,159.30000,200
GAZP,0,20121008,180252,159.30000,240
GAZP,0,20121008,180252,159.30000,100
GAZP,0,20121008,180252,159.30000,160
GAZP,0,20121008,180253,159.28000,30
GAZP,0,20121008,180253,159.28000,410
GAZP,0,20121008,180253,159.30000,80
GAZP,0,20121008,180253,159.30000,60
GAZP,0,20121008,180253,159.30000,60
GAZP,0,20121008,180253,159.30000,20
GAZP,0,20121008,180253,159.26000,2500
GAZP,0,20121008,180253,159.30000,200
GAZP,0,20121008,180253,159.30000,100
GAZP,0,20121008,180253,159.30000,100
GAZP,0,20121008,180253,159.30000,500
GAZP,0,20121008,180253,159.29000,30
GAZP,0,20121008,180253,159.30000,270
GAZP,0,20121008,180253,159.26000,1500
GAZP,0,20121008,180253,159.26000,1500
GAZP,0,20121008,180254,159.29000,1230
GAZP,0,20121008,180254,159.29000,1500
GAZP,0,20121008,180255,159.26000,3000
GAZP,0,20121008,180255,159.29000,600
GAZP,0,20121008,180255,159.29000,670
GAZP,0,20121008,180255,159.27000,10
GAZP,0,20121008,180257,159.26000,130
GAZP,0,20121008,180257,159.26000,20
GAZP,0,20121008,180257,159.26000,450
GAZP,0,20121008,180257,159.25000,20
GAZP,0,20121008,180257,159.22000,50
GAZP,0,20121008,180258,159.26000,400
GAZP,0,20121008,180258,159.26000,10
GAZP,0,20121008,180258,159.27000,30
GAZP,0,20121008,180258,159.26000,30
GAZP,0,20121008,180258,159.26000,300
GAZP,0,20121008,180259,159.27000,990
GAZP,0,20121008,180259,159.26000,30
GAZP,0,20121008,180300,159.26000,710
GAZP,0,20121008,180302,159.27000,30
GAZP,0,20121008,180302,159.28000,70
GAZP,0,20121008,180306,159.26000,340
GAZP,0,20121008,180306,159.26000,1000
GAZP,0,20121008,180307,159.26000,10
GAZP,0,20121008,180307,159.26000,10
GAZP,0,20121008,180310,159.26000,30
GAZP,0,20121008,180312,159.26000,10
GAZP,0,20121008,180312,159.27000,30
GAZP,0,20121008,180312,159.27000,1500
GAZP,0,20121008,180312,159.28000,1140
GAZP,0,20121008,180313,159.26000,1000
GAZP,0,20121008,180313,159.26000,10
GAZP,0,20121008,180314,159.25000,30
GAZP,0,20121008,180314,159.25000,30
GAZP,0,20121008,180314,159.26000,200
GAZP,0,20121008,180316,159.25000,10
GAZP,0,20121008,180316,159.26000,30
GAZP,0,20121008,180317,159.25000,300
GAZP,0,20121008,180317,159.25000,300
GAZP,0,20121008,180318,159.26000,260
GAZP,0,20121008,180318,159.26000,700
GAZP,0,20121008,180318,159.27000,1000
GAZP,0,20121008,180320,159.27000,910
GAZP,0,20121008,180320,159.26000,30
GAZP,0,20121008,180320,159.26000,30
GAZP,0,20121008,180320,159.25000,1520
GAZP,0,20121008,180320,159.25000,1770
GAZP,0,20121008,180320,159.25000,10
GAZP,0,20121008,180320,159.25000,70
GAZP,0,20121008,180320,159.25000,60
GAZP,0,20121008,180320,159.25000,10
GAZP,0,20121008,180320,159.25000,130
GAZP,0,20121008,180320,159.25000,470
GAZP,0,20121008,180320,159.25000,210
GAZP,0,20121008,180320,159.23000,10
GAZP,0,20121008,180320,159.22000,1180
GAZP,0,20121008,180320,159.20000,290
GAZP,0,20121008,180320,159.20000,1230
GAZP,0,20121008,180320,159.20000,90
GAZP,0,20121008,180320,159.20000,120
GAZP,0,20121008,180321,159.19000,10
GAZP,0,20121008,180323,159.19000,300
GAZP,0,20121008,180324,159.19000,80
GAZP,0,20121008,180324,159.19000,30
GAZP,0,20121008,180324,159.19000,10
GAZP,0,20121008,180324,159.19000,580
GAZP,0,20121008,180324,159.18000,680
GAZP,0,20121008,180324,159.18000,190
GAZP,0,20121008,180324,159.18000,4830
GAZP,0,20121008,180324,159.15000,420
GAZP,0,20121008,180324,159.15000,700
GAZP,0,20121008,180324,159.15000,50
GAZP,0,20121008,180324,159.15000,80
GAZP,0,20121008,180325,159.15000,370
GAZP,0,20121008,180325,159.14000,40
GAZP,0,20121008,180325,159.14000,100
GAZP,0,20121008,180325,159.14000,870
GAZP,0,20121008,180325,159.12000,100
GAZP,0,20121008,180325,159.12000,10
GAZP,0,20121008,180325,159.11000,90
GAZP,0,20121008,180326,159.10000,20
GAZP,0,20121008,180326,159.10000,80
GAZP,0,20121008,180326,159.07000,200
GAZP,0,20121008,180326,159.06000,1230
GAZP,0,20121008,180326,159.06000,30
GAZP,0,20121008,180326,159.06000,330
GAZP,0,20121008,180326,159.06000,190
GAZP,0,20121008,180326,159.05000,1230
GAZP,0,20121008,180326,159.05000,100
GAZP,0,20121008,180326,159.05000,400
GAZP,0,20121008,180326,159.05000,1210
GAZP,0,20121008,180326,159.06000,350
GAZP,0,20121008,180327,159.06000,10
GAZP,0,20121008,180327,159.04000,200
GAZP,0,20121008,180328,159.06000,40
GAZP,0,20121008,180328,159.04000,1050
GAZP,0,20121008,180328,159.03000,1000
GAZP,0,20121008,180328,159.03000,280
GAZP,0,20121008,180328,159.02000,60
GAZP,0,20121008,180328,159.02000,100
GAZP,0,20121008,180328,159.01000,10
GAZP,0,20121008,180329,159.01000,70
GAZP,0,20121008,180331,159.06000,130
GAZP,0,20121008,180331,159.06000,620
GAZP,0,20121008,180331,159.05000,2000
GAZP,0,20121008,180336,159.08000,350
GAZP,0,20121008,180336,159.09000,1500
GAZP,0,20121008,180336,159.10000,20
GAZP,0,20121008,180336,159.10000,1130
GAZP,0,20121008,180342,159.06000,10
GAZP,0,20121008,180354,159.06000,10
GAZP,0,20121008,180358,159.10000,360
GAZP,0,20121008,180358,159.12000,200
GAZP,0,20121008,180358,159.12000,80
GAZP,0,20121008,180358,159.12000,520
GAZP,0,20121008,180358,159.07000,280
GAZP,0,20121008,180358,159.07000,1500
GAZP,0,20121008,180358,159.05000,220
GAZP,0,20121008,180400,159.11000,10
GAZP,0,20121008,180400,159.11000,110
GAZP,0,20121008,180409,159.07000,230
GAZP,0,20121008,180409,159.10000,200
GAZP,0,20121008,180409,159.10000,10
GAZP,0,20121008,180409,159.10000,100
GAZP,0,20121008,180409,159.12000,280
GAZP,0,20121008,180409,159.13000,10
GAZP,0,20121008,180409,159.13000,490
GAZP,0,20121008,180409,159.13000,10
GAZP,0,20121008,180410,159.14000,150
GAZP,0,20121008,180411,159.16000,200
GAZP,0,20121008,180411,159.14000,310
GAZP,0,20121008,180411,159.14000,350
GAZP,0,20121008,180416,159.19000,10
GAZP,0,20121008,180416,159.20000,10
GAZP,0,20121008,180416,159.20000,20
GAZP,0,20121008,180420,159.14000,10
GAZP,0,20121008,180424,159.19000,10
GAZP,0,20121008,180439,159.17000,20
GAZP,0,20121008,180442,159.15000,20
GAZP,0,20121008,180442,159.10000,30
GAZP,0,20121008,180443,159.10000,10
GAZP,0,20121008,180454,159.10000,10
GAZP,0,20121008,180456,159.15000,30
GAZP,0,20121008,180456,159.16000,20
GAZP,0,20121008,180456,159.10000,200
GAZP,0,20121008,180457,159.16000,30
GAZP,0,20121008,180457,159.16000,100
GAZP,0,20121008,180457,159.16000,70
GAZP,0,20121008,180458,159.16000,1160
GAZP,0,20121008,180458,159.16000,100
GAZP,0,20121008,180458,159.17000,980
GAZP,0,20121008,180458,159.11000,30
GAZP,0,20121008,180458,159.10000,170
GAZP,0,20121008,180459,159.16000,100
GAZP,0,20121008,180459,159.17000,1230
GAZP,0,20121008,180459,159.18000,20000
GAZP,0,20121008,180459,159.18000,680
GAZP,0,20121008,180459,159.18000,770
GAZP,0,20121008,180459,159.11000,300
GAZP,0,20121008,180501,159.16000,300
GAZP,0,20121008,180501,159.16000,200
GAZP,0,20121008,180501,159.16000,800
GAZP,0,20121008,180501,159.16000,400
GAZP,0,20121008,180501,159.16000,100
GAZP,0,20121008,180501,159.19000,1000
GAZP,0,20121008,180501,159.19000,1230
GAZP,0,20121008,180503,159.15000,10
GAZP,0,20121008,180503,159.17000,10
GAZP,0,20121008,180503,159.19000,10000
GAZP,0,20121008,180503,159.20000,4980
GAZP,0,20121008,180503,159.20000,100
GAZP,0,20121008,180503,159.20000,270
GAZP,0,20121008,180503,159.20000,290
GAZP,0,20121008,180503,159.20000,1500
GAZP,0,20121008,180503,159.20000,1500
GAZP,0,20121008,180503,159.20000,1500
GAZP,0,20121008,180503,159.20000,9990
GAZP,0,20121008,180514,159.20000,10
GAZP,0,20121008,180514,159.21000,20
GAZP,0,20121008,180514,159.21000,20000
GAZP,0,20121008,180514,159.23000,2000
GAZP,0,20121008,180514,159.24000,5000
GAZP,0,20121008,180514,159.24000,1260
GAZP,0,20121008,180514,159.24000,200
GAZP,0,20121008,180514,159.24000,100
GAZP,0,20121008,180514,159.24000,2000
GAZP,0,20121008,180514,159.24000,750
GAZP,0,20121008,180514,159.24000,990
GAZP,0,20121008,180514,159.25000,700
GAZP,0,20121008,180514,159.25000,20
GAZP,0,20121008,180514,159.25000,300
GAZP,0,20121008,180514,159.25000,120
GAZP,0,20121008,180514,159.25000,60
GAZP,0,20121008,180514,159.26000,1230
GAZP,0,20121008,180514,159.26000,1260
GAZP,0,20121008,180514,159.27000,50
GAZP,0,20121008,180514,159.28000,30
GAZP,0,20121008,180514,159.28000,30
GAZP,0,20121008,180514,159.28000,30
GAZP,0,20121008,180514,159.28000,30
GAZP,0,20121008,180514,159.28000,30
GAZP,0,20121008,180514,159.28000,30
GAZP,0,20121008,180514,159.28000,50
GAZP,0,20121008,180514,159.28000,50
GAZP,0,20121008,180514,159.28000,10000
GAZP,0,20121008,180514,159.28000,1260
GAZP,0,20121008,180518,159.19000,10
GAZP,0,20121008,180518,159.18000,90
GAZP,0,20121008,180518,159.17000,250
GAZP,0,20121008,180521,159.24000,10
GAZP,0,20121008,180521,159.25000,240
GAZP,0,20121008,180523,159.24000,90
GAZP,0,20121008,180523,159.25000,780
GAZP,0,20121008,180523,159.25000,1500
GAZP,0,20121008,180523,159.26000,3000
GAZP,0,20121008,180523,159.27000,90
GAZP,0,20121008,180523,159.27000,1500
GAZP,0,20121008,180524,159.20000,20
GAZP,0,20121008,180529,159.25000,10
GAZP,0,20121008,180529,159.28000,250
GAZP,0,20121008,180529,159.26000,2000
GAZP,0,20121008,180529,159.26000,500
GAZP,0,20121008,180529,159.28000,500
GAZP,0,20121008,180529,159.28000,350
GAZP,0,20121008,180529,159.28000,1700
GAZP,0,20121008,180529,159.25000,30
GAZP,0,20121008,180530,159.28000,70
GAZP,0,20121008,180530,159.28000,40
GAZP,0,20121008,180530,159.28000,110
GAZP,0,20121008,180530,159.28000,10
GAZP,0,20121008,180530,159.28000,200
GAZP,0,20121008,180530,159.28000,40
GAZP,0,20121008,180531,159.28000,80
GAZP,0,20121008,180531,159.28000,90
GAZP,0,20121008,180531,159.28000,450
GAZP,0,20121008,180531,159.28000,50
GAZP,0,20121008,180531,159.28000,70
GAZP,0,20121008,180531,159.28000,320
GAZP,0,20121008,180532,159.27000,280
GAZP,0,20121008,180533,159.28000,20
GAZP,0,20121008,180533,159.28000,20
GAZP,0,20121008,180533,159.29000,20
GAZP,0,20121008,180533,159.29000,10
GAZP,0,20121008,180533,159.29000,20
GAZP,0,20121008,180536,159.26000,10
GAZP,0,20121008,180539,159.26000,1000
GAZP,0,20121008,180546,159.26000,1000
GAZP,0,20121008,180546,159.26000,10
GAZP,0,20121008,180547,159.26000,20
GAZP,0,20121008,180548,159.28000,20
GAZP,0,20121008,180548,159.28000,50
GAZP,0,20121008,180548,159.28000,10
GAZP,0,20121008,180548,159.28000,170
GAZP,0,20121008,180549,159.26000,50
GAZP,0,20121008,180550,159.26000,300
GAZP,0,20121008,180553,159.27000,300
GAZP,0,20121008,180553,159.28000,830
GAZP,0,20121008,180553,159.28000,30
GAZP,0,20121008,180553,159.29000,5780
GAZP,0,20121008,180553,159.29000,10
GAZP,0,20121008,180553,159.29000,200
GAZP,0,20121008,180553,159.29000,400
GAZP,0,20121008,180553,159.29000,1500
GAZP,0,20121008,180553,159.29000,6390
GAZP,0,20121008,180553,159.29000,9800
GAZP,0,20121008,180553,159.29000,7990
GAZP,0,20121008,180553,159.29000,1500
GAZP,0,20121008,180553,159.29000,1500
GAZP,0,20121008,180553,159.29000,4650
GAZP,0,20121008,180553,159.29000,1240
GAZP,0,20121008,180553,159.29000,1240
GAZP,0,20121008,180553,159.29000,2000
GAZP,0,20121008,180553,159.29000,660
GAZP,0,20121008,180553,159.29000,3000
GAZP,0,20121008,180553,159.29000,750
GAZP,0,20121008,180553,159.29000,750
GAZP,0,20121008,180553,159.29000,2000
GAZP,0,20121008,180553,159.29000,4830
GAZP,0,20121008,180553,159.29000,670
GAZP,0,20121008,180553,159.29000,2000
GAZP,0,20121008,180554,159.29000,4000
GAZP,0,20121008,180556,159.25000,570
GAZP,0,20121008,180558,159.30000,1430
GAZP,0,20121008,180558,159.30000,2140
GAZP,0,20121008,180558,159.30000,2800
GAZP,0,20121008,180559,159.30000,60
GAZP,0,20121008,180559,159.30000,550
GAZP,0,20121008,180559,159.30000,30000
GAZP,0,20121008,180559,159.30000,200
GAZP,0,20121008,180559,159.30000,200
GAZP,0,20121008,180559,159.30000,50
GAZP,0,20121008,180559,159.30000,340
GAZP,0,20121008,180559,159.30000,15000
GAZP,0,20121008,180559,159.30000,30
GAZP,0,20121008,180559,159.30000,30
GAZP,0,20121008,180559,159.30000,30
GAZP,0,20121008,180559,159.30000,30
GAZP,0,20121008,180559,159.30000,200
GAZP,0,20121008,180600,159.32000,100
GAZP,0,20121008,180600,159.32000,1010
GAZP,0,20121008,180601,159.32000,890
GAZP,0,20121008,180601,159.32000,100
GAZP,0,20121008,180601,159.33000,200
GAZP,0,20121008,180601,159.34000,10
GAZP,0,20121008,180601,159.34000,450
GAZP,0,20121008,180601,159.34000,1000
GAZP,0,20121008,180601,159.34000,200
GAZP,0,20121008,180601,159.35000,7150
GAZP,0,20121008,180601,159.35000,50
GAZP,0,20121008,180603,159.26000,10
GAZP,0,20121008,180609,159.29000,30
GAZP,0,20121008,180613,159.29000,10
GAZP,0,20121008,180613,159.29000,200
GAZP,0,20121008,180614,159.29000,2700
GAZP,0,20121008,180615,159.29000,60
GAZP,0,20121008,180615,159.27000,240
GAZP,0,20121008,180624,159.27000,200
GAZP,0,20121008,180624,159.27000,140
GAZP,0,20121008,180625,159.27000,20
GAZP,0,20121008,180627,159.27000,30
GAZP,0,20121008,180627,159.27000,200
GAZP,0,20121008,180630,159.28000,10
GAZP,0,20121008,180631,159.28000,290
GAZP,0,20121008,180631,159.28000,300
GAZP,0,20121008,180631,159.30000,30
GAZP,0,20121008,180631,159.32000,30
GAZP,0,20121008,180631,159.32000,40
GAZP,0,20121008,180631,159.33000,1260
GAZP,0,20121008,180631,159.33000,100
GAZP,0,20121008,180631,159.33000,2000
GAZP,0,20121008,180631,159.33000,240
GAZP,0,20121008,180635,159.27000,300
GAZP,0,20121008,180635,159.27000,300
GAZP,0,20121008,180636,159.28000,360
GAZP,0,20121008,180636,159.28000,200
GAZP,0,20121008,180637,159.28000,600
GAZP,0,20121008,180637,159.28000,20
GAZP,0,20121008,180637,159.28000,200
GAZP,0,20121008,180637,159.28000,100
GAZP,0,20121008,180639,159.28000,1460
GAZP,0,20121008,180639,159.28000,1640
GAZP,0,20121008,180640,159.28000,10000
GAZP,0,20121008,180640,159.28000,1500
GAZP,0,20121008,180640,159.28000,890
GAZP,0,20121008,180640,159.28000,290
GAZP,0,20121008,180641,159.28000,5650
GAZP,0,20121008,180641,159.28000,8000
GAZP,0,20121008,180641,159.28000,5650
GAZP,0,20121008,180641,159.28000,310
GAZP,0,20121008,180641,159.28000,5650
GAZP,0,20121008,180641,159.28000,1020
